,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYAMONGOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
,38,  832   ,  879   ,  1 711   ,  830   ,  886   ,  1 716   ,  842   ,  903   ,  1 745   ,  877   ,  946   ,  1 823   ,  896   ,  979   ,  1 875   ,  933   ,  1 047   ,  1 980   ,  992   ,  1 150   ,  2 142   ,  1 020   ,  1 217   ,  2 237   ,  1 056   ,  1 297   ,  2 353   ,  1 076   ,  1 350   ,  2 426   ,  1 069   ,  1 365   ,  2 434   ,  1 041   ,  1 344   ,  2 385   ,  1 048   ,  1 358   ,  2 406   ,  1 066   ,  1 389   ,  2 455   ,  1 092   ,  1 429   ,  2 521   ,  1 140   ,  1 498   ,  2 638   
,39,  782   ,  719   ,  1 501   ,  801   ,  745   ,  1 546   ,  800   ,  749   ,  1 549   ,  813   ,  764   ,  1 577   ,  845   ,  800   ,  1 645   ,  865   ,  828   ,  1 693   ,  901   ,  886   ,  1 787   ,  959   ,  973   ,  1 932   ,  1 010   ,  1 055   ,  2 065   ,  1 023   ,  1 100   ,  2 123   ,  1 042   ,  1 147   ,  2 189   ,  1 037   ,  1 159   ,  2 196   ,  1 008   ,  1 140   ,  2 148   ,  1 014   ,  1 152   ,  2 166   ,  1 034   ,  1 178   ,  2 212   ,  1 058   ,  1 214   ,  2 272   
,40,  732   ,  796   ,  1 528   ,  765   ,  843   ,  1 608   ,  786   ,  871   ,  1 657   ,  783   ,  878   ,  1 661   ,  796   ,  894   ,  1 690   ,  829   ,  936   ,  1 765   ,  846   ,  968   ,  1 814   ,  882   ,  1 034   ,  1 916   ,  960   ,  1 162   ,  2 122   ,  987   ,  1 233   ,  2 220   ,  1 004   ,  1 287   ,  2 291   ,  1 023   ,  1 340   ,  2 363   ,  1 015   ,  1 351   ,  2 366   ,  988   ,  1 330   ,  2 318   ,  994   ,  1 344   ,  2 338   ,  1 013   ,  1 376   ,  2 389   
,41,  699   ,  707   ,  1 406   ,  725   ,  744   ,  1 469   ,  756   ,  788   ,  1 544   ,  776   ,  815   ,  1 591   ,  775   ,  821   ,  1 596   ,  787   ,  836   ,  1 623   ,  818   ,  876   ,  1 694   ,  837   ,  905   ,  1 742   ,  892   ,  991   ,  1 883   ,  951   ,  1 091   ,  2 042   ,  982   ,  1 158   ,  2 140   ,  995   ,  1 208   ,  2 203   ,  1 015   ,  1 259   ,  2 274   ,  1 006   ,  1 271   ,  2 277   ,  979   ,  1 249   ,  2 228   ,  985   ,  1 263   ,  2 248   
,42,  679   ,  667   ,  1 346   ,  715   ,  716   ,  1 431   ,  743   ,  753   ,  1 496   ,  777   ,  797   ,  1 574   ,  796   ,  824   ,  1 620   ,  794   ,  830   ,  1 624   ,  806   ,  844   ,  1 650   ,  840   ,  885   ,  1 725   ,  880   ,  937   ,  1 817   ,  917   ,  1 004   ,  1 921   ,  979   ,  1 105   ,  2 084   ,  1 008   ,  1 173   ,  2 181   ,  1 022   ,  1 221   ,  2 243   ,  1 041   ,  1 272   ,  2 313   ,  1 034   ,  1 284   ,  2 318   ,  1 005   ,  1 263   ,  2 268   
,43,  611   ,  602   ,  1 213   ,  672   ,  679   ,  1 351   ,  709   ,  728   ,  1 437   ,  734   ,  765   ,  1 499   ,  769   ,  809   ,  1 578   ,  789   ,  838   ,  1 627   ,  788   ,  842   ,  1 630   ,  801   ,  857   ,  1 658   ,  853   ,  920   ,  1 773   ,  871   ,  952   ,  1 823   ,  912   ,  1 022   ,  1 934   ,  972   ,  1 124   ,  2 096   ,  1 000   ,  1 191   ,  2 191   ,  1 014   ,  1 243   ,  2 257   ,  1 034   ,  1 294   ,  2 328   ,  1 027   ,  1 305   ,  2 332   
,44,  499   ,  446   ,  945   ,  537   ,  489   ,  1 026   ,  591   ,  550   ,  1 141   ,  624   ,  593   ,  1 217   ,  647   ,  623   ,  1 270   ,  679   ,  660   ,  1 339   ,  693   ,  681   ,  1 374   ,  692   ,  684   ,  1 376   ,  722   ,  714   ,  1 436   ,  751   ,  750   ,  1 501   ,  769   ,  776   ,  1 545   ,  804   ,  831   ,  1 635   ,  856   ,  916   ,  1 772   ,  882   ,  970   ,  1 852   ,  894   ,  1 011   ,  1 905   ,  912   ,  1 053   ,  1 965   
,45,  520   ,  489   ,  1 009   ,  544   ,  511   ,  1 055   ,  585   ,  561   ,  1 146   ,  642   ,  633   ,  1 275   ,  679   ,  680   ,  1 359   ,  705   ,  714   ,  1 419   ,  736   ,  755   ,  1 491   ,  752   ,  780   ,  1 532   ,  771   ,  804   ,  1 575   ,  782   ,  819   ,  1 601   ,  817   ,  861   ,  1 678   ,  835   ,  889   ,  1 724   ,  872   ,  953   ,  1 825   ,  931   ,  1 048   ,  1 979   ,  958   ,  1 111   ,  2 069   ,  969   ,  1 157   ,  2 126   
,46,  537   ,  467   ,  1 004   ,  567   ,  493   ,  1 060   ,  593   ,  518   ,  1 111   ,  638   ,  567   ,  1 205   ,  700   ,  639   ,  1 339   ,  741   ,  688   ,  1 429   ,  767   ,  722   ,  1 489   ,  802   ,  763   ,  1 565   ,  845   ,  809   ,  1 654   ,  841   ,  814   ,  1 655   ,  857   ,  833   ,  1 690   ,  894   ,  872   ,  1 766   ,  915   ,  902   ,  1 817   ,  954   ,  967   ,  1 921   ,  1 018   ,  1 063   ,  2 081   ,  1 049   ,  1 126   ,  2 175   
,47,  492   ,  499   ,  991   ,  507   ,  512   ,  1 019   ,  533   ,  541   ,  1 074   ,  559   ,  567   ,  1 126   ,  601   ,  623   ,  1 224   ,  661   ,  701   ,  1 362   ,  699   ,  753   ,  1 452   ,  724   ,  789   ,  1 513   ,  776   ,  856   ,  1 632   ,  796   ,  886   ,  1 682   ,  797   ,  892   ,  1 689   ,  811   ,  909   ,  1 720   ,  845   ,  954   ,  1 799   ,  865   ,  986   ,  1 851   ,  902   ,  1 057   ,  1 959   ,  962   ,  1 162   ,  2 124   
,48,  534   ,  485   ,  1 019   ,  540   ,  482   ,  1 022   ,  554   ,  495   ,  1 049   ,  586   ,  522   ,  1 108   ,  613   ,  548   ,  1 161   ,  661   ,  601   ,  1 262   ,  725   ,  675   ,  1 400   ,  767   ,  726   ,  1 493   ,  815   ,  781   ,  1 596   ,  852   ,  827   ,  1 679   ,  876   ,  856   ,  1 732   ,  875   ,  862   ,  1 737   ,  890   ,  879   ,  1 769   ,  928   ,  921   ,  1 849   ,  948   ,  953   ,  1 901   ,  990   ,  1 021   ,  2 011   
,49,  484   ,  361   ,  845   ,  500   ,  366   ,  866   ,  505   ,  363   ,  868   ,  518   ,  371   ,  889   ,  547   ,  394   ,  941   ,  574   ,  413   ,  987   ,  617   ,  452   ,  1 069   ,  678   ,  508   ,  1 186   ,  734   ,  559   ,  1 293   ,  760   ,  589   ,  1 349   ,  798   ,  624   ,  1 422   ,  818   ,  646   ,  1 464   ,  817   ,  650   ,  1 467   ,  832   ,  663   ,  1 495   ,  867   ,  695   ,  1 562   ,  887   ,  718   ,  1 605   
,50,  437   ,  447   ,  884   ,  449   ,  462   ,  911   ,  462   ,  470   ,  932   ,  467   ,  465   ,  932   ,  480   ,  479   ,  959   ,  508   ,  504   ,  1 012   ,  531   ,  529   ,  1 060   ,  570   ,  580   ,  1 150   ,  643   ,  668   ,  1 311   ,  681   ,  718   ,  1 399   ,  707   ,  756   ,  1 463   ,  739   ,  801   ,  1 540   ,  760   ,  828   ,  1 588   ,  760   ,  833   ,  1 593   ,  772   ,  850   ,  1 622   ,  804   ,  890   ,  1 694   
,51,  478   ,  409   ,  887   ,  486   ,  418   ,  904   ,  499   ,  433   ,  932   ,  513   ,  437   ,  950   ,  521   ,  434   ,  955   ,  535   ,  445   ,  980   ,  566   ,  471   ,  1 037   ,  590   ,  493   ,  1 083   ,  650   ,  553   ,  1 203   ,  717   ,  624   ,  1 341   ,  760   ,  671   ,  1 431   ,  788   ,  707   ,  1 495   ,  826   ,  749   ,  1 575   ,  848   ,  774   ,  1 622   ,  849   ,  778   ,  1 627   ,  862   ,  794   ,  1 656   
,52,  434   ,  357   ,  791   ,  447   ,  369   ,  816   ,  453   ,  379   ,  832   ,  467   ,  393   ,  860   ,  480   ,  398   ,  878   ,  486   ,  396   ,  882   ,  499   ,  402   ,  901   ,  528   ,  427   ,  955   ,  565   ,  458   ,  1 023   ,  609   ,  503   ,  1 112   ,  672   ,  566   ,  1 238   ,  712   ,  610   ,  1 322   ,  740   ,  642   ,  1 382   ,  774   ,  679   ,  1 453   ,  796   ,  701   ,  1 497   ,  796   ,  706   ,  1 502   
,53,  341   ,  352   ,  693   ,  376   ,  396   ,  772   ,  387   ,  411   ,  798   ,  393   ,  422   ,  815   ,  404   ,  436   ,  840   ,  416   ,  441   ,  857   ,  421   ,  438   ,  859   ,  433   ,  448   ,  881   ,  468   ,  488   ,  956   ,  490   ,  511   ,  1 001   ,  529   ,  562   ,  1 091   ,  584   ,  634   ,  1 218   ,  618   ,  681   ,  1 299   ,  642   ,  717   ,  1 359   ,  672   ,  757   ,  1 429   ,  689   ,  784   ,  1 473   
,54,  326   ,  199   ,  525   ,  353   ,  220   ,  573   ,  387   ,  248   ,  635   ,  399   ,  259   ,  658   ,  406   ,  264   ,  670   ,  417   ,  273   ,  690   ,  430   ,  276   ,  706   ,  434   ,  275   ,  709   ,  457   ,  290   ,  747   ,  483   ,  305   ,  788   ,  507   ,  321   ,  828   ,  548   ,  352   ,  900   ,  603   ,  397   ,  1 000   ,  639   ,  428   ,  1 067   ,  663   ,  449   ,  1 112   ,  694   ,  475   ,  1 169   
,55,  320   ,  201   ,  521   ,  326   ,  205   ,  531   ,  351   ,  228   ,  579   ,  387   ,  257   ,  644   ,  398   ,  264   ,  662   ,  405   ,  272   ,  677   ,  416   ,  281   ,  697   ,  427   ,  284   ,  711   ,  443   ,  289   ,  732   ,  456   ,  296   ,  752   ,  482   ,  313   ,  795   ,  505   ,  329   ,  834   ,  545   ,  360   ,  905   ,  601   ,  407   ,  1 008   ,  636   ,  437   ,  1 073   ,  660   ,  459   ,  1 119   
,56,  285   ,  216   ,  501   ,  297   ,  225   ,  522   ,  303   ,  230   ,  533   ,  327   ,  254   ,  581   ,  359   ,  286   ,  645   ,  370   ,  298   ,  668   ,  376   ,  305   ,  681   ,  388   ,  314   ,  702   ,  406   ,  326   ,  732   ,  412   ,  326   ,  738   ,  425   ,  333   ,  758   ,  449   ,  351   ,  800   ,  470   ,  370   ,  840   ,  507   ,  407   ,  914   ,  562   ,  458   ,  1 020   ,  594   ,  491   ,  1 085   
,57,  242   ,  190   ,  432   ,  248   ,  193   ,  441   ,  259   ,  201   ,  460   ,  263   ,  207   ,  470   ,  284   ,  228   ,  512   ,  313   ,  257   ,  570   ,  322   ,  265   ,  587   ,  326   ,  272   ,  598   ,  344   ,  288   ,  632   ,  352   ,  291   ,  643   ,  359   ,  290   ,  649   ,  369   ,  297   ,  666   ,  391   ,  314   ,  705   ,  409   ,  331   ,  740   ,  442   ,  362   ,  804   ,  487   ,  409   ,  896   
,58,  315   ,  293   ,  608   ,  305   ,  275   ,  580   ,  312   ,  279   ,  591   ,  327   ,  291   ,  618   ,  331   ,  299   ,  630   ,  357   ,  330   ,  687   ,  394   ,  373   ,  767   ,  406   ,  385   ,  791   ,  421   ,  406   ,  827   ,  433   ,  419   ,  852   ,  447   ,  426   ,  873   ,  453   ,  423   ,  876   ,  465   ,  433   ,  898   ,  493   ,  459   ,  952   ,  517   ,  481   ,  998   ,  558   ,  526   ,  1 084   
,59,  323   ,  240   ,  563   ,  324   ,  239   ,  563   ,  314   ,  224   ,  538   ,  320   ,  226   ,  546   ,  335   ,  239   ,  574   ,  341   ,  243   ,  584   ,  367   ,  267   ,  634   ,  406   ,  302   ,  708   ,  427   ,  321   ,  748   ,  434   ,  330   ,  764   ,  447   ,  340   ,  787   ,  460   ,  345   ,  805   ,  467   ,  344   ,  811   ,  480   ,  353   ,  833   ,  509   ,  372   ,  881   ,  532   ,  391   ,  923   
,60,  293   ,  254   ,  547   ,  308   ,  268   ,  576   ,  307   ,  265   ,  572   ,  299   ,  250   ,  549   ,  305   ,  253   ,  558   ,  318   ,  264   ,  582   ,  323   ,  271   ,  594   ,  350   ,  299   ,  649   ,  395   ,  345   ,  740   ,  406   ,  357   ,  763   ,  413   ,  367   ,  780   ,  425   ,  380   ,  805   ,  438   ,  386   ,  824   ,  443   ,  384   ,  827   ,  456   ,  392   ,  848   ,  483   ,  416   ,  899   
,61,  330   ,  254   ,  584   ,  333   ,  260   ,  593   ,  350   ,  275   ,  625   ,  351   ,  273   ,  624   ,  339   ,  257   ,  596   ,  347   ,  262   ,  609   ,  362   ,  272   ,  634   ,  369   ,  279   ,  648   ,  406   ,  315   ,  721   ,  448   ,  354   ,  802   ,  462   ,  370   ,  832   ,  470   ,  380   ,  850   ,  485   ,  393   ,  878   ,  499   ,  397   ,  896   ,  505   ,  395   ,  900   ,  521   ,  405   ,  926   
,62,  280   ,  213   ,  493   ,  291   ,  225   ,  516   ,  293   ,  231   ,  524   ,  307   ,  243   ,  550   ,  309   ,  241   ,  550   ,  299   ,  228   ,  527   ,  305   ,  231   ,  536   ,  318   ,  240   ,  558   ,  331   ,  251   ,  582   ,  359   ,  280   ,  639   ,  397   ,  316   ,  713   ,  409   ,  327   ,  736   ,  416   ,  335   ,  751   ,  429   ,  348   ,  777   ,  441   ,  351   ,  792   ,  447   ,  349   ,  796   
,63,  235   ,  152   ,  387   ,  263   ,  179   ,  442   ,  272   ,  190   ,  462   ,  274   ,  195   ,  469   ,  289   ,  206   ,  495   ,  289   ,  203   ,  492   ,  281   ,  191   ,  472   ,  286   ,  195   ,  481   ,  307   ,  209   ,  516   ,  311   ,  215   ,  526   ,  338   ,  237   ,  575   ,  375   ,  266   ,  641   ,  385   ,  277   ,  662   ,  393   ,  285   ,  678   ,  403   ,  295   ,  698   ,  415   ,  298   ,  713   
,64,  183   ,  109   ,  292   ,  199   ,  126   ,  325   ,  223   ,  148   ,  371   ,  230   ,  156   ,  386   ,  234   ,  161   ,  395   ,  247   ,  170   ,  417   ,  247   ,  168   ,  415   ,  238   ,  158   ,  396   ,  250   ,  165   ,  415   ,  262   ,  172   ,  434   ,  267   ,  177   ,  444   ,  288   ,  196   ,  484   ,  319   ,  220   ,  539   ,  329   ,  229   ,  558   ,  335   ,  236   ,  571   ,  345   ,  242   ,  587   
,65,  192   ,  129   ,  321   ,  195   ,  133   ,  328   ,  213   ,  151   ,  364   ,  238   ,  179   ,  417   ,  246   ,  190   ,  436   ,  249   ,  195   ,  444   ,  263   ,  205   ,  468   ,  262   ,  203   ,  465   ,  260   ,  196   ,  456   ,  267   ,  199   ,  466   ,  280   ,  209   ,  489   ,  284   ,  214   ,  498   ,  306   ,  236   ,  542   ,  338   ,  266   ,  604   ,  350   ,  276   ,  626   ,  356   ,  284   ,  640   
,66,  183   ,  125   ,  308   ,  192   ,  133   ,  325   ,  196   ,  137   ,  333   ,  214   ,  158   ,  372   ,  240   ,  184   ,  424   ,  248   ,  196   ,  444   ,  252   ,  200   ,  452   ,  264   ,  212   ,  476   ,  271   ,  214   ,  485   ,  262   ,  204   ,  466   ,  269   ,  207   ,  476   ,  282   ,  216   ,  498   ,  289   ,  222   ,  511   ,  313   ,  244   ,  557   ,  345   ,  276   ,  621   ,  355   ,  288   ,  643   
,67,  181   ,  113   ,  294   ,  186   ,  116   ,  302   ,  195   ,  123   ,  318   ,  200   ,  127   ,  327   ,  218   ,  147   ,  365   ,  244   ,  170   ,  414   ,  253   ,  182   ,  435   ,  255   ,  186   ,  441   ,  275   ,  200   ,  475   ,  276   ,  198   ,  474   ,  267   ,  188   ,  455   ,  275   ,  191   ,  466   ,  287   ,  200   ,  487   ,  293   ,  205   ,  498   ,  316   ,  225   ,  541   ,  350   ,  255   ,  605   
,68,  198   ,  152   ,  350   ,  190   ,  140   ,  330   ,  196   ,  144   ,  340   ,  206   ,  153   ,  359   ,  211   ,  160   ,  371   ,  230   ,  184   ,  414   ,  256   ,  214   ,  470   ,  267   ,  226   ,  493   ,  276   ,  239   ,  515   ,  290   ,  253   ,  543   ,  290   ,  251   ,  541   ,  282   ,  236   ,  518   ,  288   ,  240   ,  528   ,  303   ,  253   ,  556   ,  308   ,  258   ,  566   ,  333   ,  286   ,  619   
,69,  196   ,  112   ,  308   ,  193   ,  106   ,  299   ,  187   ,  99   ,  286   ,  191   ,  102   ,  293   ,  202   ,  109   ,  311   ,  204   ,  112   ,  316   ,  225   ,  129   ,  354   ,  252   ,  152   ,  404   ,  269   ,  167   ,  436   ,  272   ,  169   ,  441   ,  286   ,  181   ,  467   ,  287   ,  178   ,  465   ,  278   ,  168   ,  446   ,  285   ,  170   ,  455   ,  299   ,  178   ,  477   ,  304   ,  183   ,  487   
,70,  165   ,  145   ,  310   ,  167   ,  147   ,  314   ,  164   ,  139   ,  303   ,  157   ,  130   ,  287   ,  162   ,  134   ,  296   ,  170   ,  142   ,  312   ,  175   ,  148   ,  323   ,  190   ,  169   ,  359   ,  220   ,  205   ,  425   ,  227   ,  216   ,  443   ,  230   ,  223   ,  453   ,  244   ,  236   ,  480   ,  244   ,  233   ,  477   ,  236   ,  219   ,  455   ,  242   ,  223   ,  465   ,  254   ,  235   ,  489   
,71,  157   ,  96   ,  253   ,  156   ,  97   ,  253   ,  160   ,  97   ,  257   ,  157   ,  93   ,  250   ,  150   ,  86   ,  236   ,  155   ,  89   ,  244   ,  164   ,  97   ,  261   ,  167   ,  99   ,  266   ,  186   ,  117   ,  303   ,  209   ,  138   ,  347   ,  217   ,  146   ,  363   ,  220   ,  149   ,  369   ,  233   ,  159   ,  392   ,  233   ,  158   ,  391   ,  227   ,  149   ,  376   ,  232   ,  151   ,  383   
,72,  147   ,  70   ,  217   ,  151   ,  72   ,  223   ,  152   ,  73   ,  225   ,  155   ,  75   ,  230   ,  152   ,  71   ,  223   ,  146   ,  67   ,  213   ,  149   ,  69   ,  218   ,  158   ,  73   ,  231   ,  166   ,  77   ,  243   ,  181   ,  87   ,  268   ,  204   ,  106   ,  310   ,  212   ,  111   ,  323   ,  215   ,  114   ,  329   ,  225   ,  121   ,  346   ,  228   ,  119   ,  347   ,  220   ,  112   ,  332   
,73,  100   ,  91   ,  191   ,  113   ,  108   ,  221   ,  114   ,  111   ,  225   ,  114   ,  114   ,  228   ,  117   ,  114   ,  231   ,  114   ,  110   ,  224   ,  111   ,  101   ,  212   ,  115   ,  104   ,  219   ,  124   ,  115   ,  239   ,  126   ,  118   ,  244   ,  138   ,  136   ,  274   ,  155   ,  159   ,  314   ,  161   ,  169   ,  330   ,  164   ,  174   ,  338   ,  173   ,  185   ,  358   ,  174   ,  183   ,  357   
,74,  79   ,  61   ,  140   ,  87   ,  72   ,  159   ,  100   ,  86   ,  186   ,  101   ,  90   ,  191   ,  102   ,  89   ,  191   ,  105   ,  91   ,  196   ,  103   ,  87   ,  190   ,  99   ,  81   ,  180   ,  104   ,  85   ,  189   ,  109   ,  91   ,  200   ,  112   ,  94   ,  206   ,  123   ,  110   ,  233   ,  139   ,  127   ,  266   ,  145   ,  136   ,  281   ,  145   ,  139   ,  284   ,  156   ,  148   ,  304   
,75,  96   ,  57   ,  153   ,  99   ,  59   ,  158   ,  110   ,  70   ,  180   ,  125   ,  82   ,  207   ,  128   ,  86   ,  214   ,  129   ,  87   ,  216   ,  130   ,  89   ,  219   ,  129   ,  83   ,  212   ,  126   ,  79   ,  205   ,  131   ,  83   ,  214   ,  137   ,  87   ,  224   ,  141   ,  93   ,  234   ,  154   ,  106   ,  260   ,  174   ,  123   ,  297   ,  180   ,  132   ,  312   ,  183   ,  134   ,  317   
,76,  81   ,  45   ,  126   ,  83   ,  46   ,  129   ,  86   ,  48   ,  134   ,  97   ,  57   ,  154   ,  108   ,  66   ,  174   ,  110   ,  69   ,  179   ,  111   ,  69   ,  180   ,  113   ,  70   ,  183   ,  114   ,  69   ,  183   ,  110   ,  65   ,  175   ,  113   ,  67   ,  180   ,  121   ,  73   ,  194   ,  122   ,  75   ,  197   ,  135   ,  85   ,  220   ,  151   ,  101   ,  252   ,  159   ,  107   ,  266   
,77,  72   ,  48   ,  120   ,  73   ,  49   ,  122   ,  76   ,  50   ,  126   ,  78   ,  51   ,  129   ,  87   ,  60   ,  147   ,  99   ,  73   ,  172   ,  102   ,  75   ,  177   ,  101   ,  75   ,  176   ,  107   ,  78   ,  185   ,  103   ,  74   ,  177   ,  99   ,  70   ,  169   ,  104   ,  73   ,  177   ,  110   ,  77   ,  187   ,  112   ,  81   ,  193   ,  123   ,  92   ,  215   ,  138   ,  109   ,  247   
,78,  116   ,  74   ,  190   ,  111   ,  71   ,  182   ,  111   ,  70   ,  181   ,  118   ,  73   ,  191   ,  121   ,  74   ,  195   ,  135   ,  88   ,  223   ,  153   ,  105   ,  258   ,  155   ,  107   ,  262   ,  161   ,  111   ,  272   ,  164   ,  114   ,  278   ,  162   ,  110   ,  272   ,  157   ,  101   ,  258   ,  162   ,  105   ,  267   ,  171   ,  112   ,  283   ,  175   ,  117   ,  292   ,  193   ,  134   ,  327   
,79,  72   ,  55   ,  127   ,  71   ,  52   ,  123   ,  68   ,  47   ,  115   ,  69   ,  47   ,  116   ,  71   ,  48   ,  119   ,  75   ,  51   ,  126   ,  83   ,  60   ,  143   ,  94   ,  71   ,  165   ,  99   ,  75   ,  174   ,  100   ,  77   ,  177   ,  101   ,  79   ,  180   ,  100   ,  75   ,  175   ,  97   ,  69   ,  166   ,  100   ,  71   ,  171   ,  106   ,  77   ,  183   ,  108   ,  80   ,  188   
,80+,  641   ,  569   ,  1 210   ,  626   ,  556   ,  1 182   ,  611   ,  541   ,  1 152   ,  598   ,  525   ,  1 123   ,  586   ,  510   ,  1 096   ,  580   ,  498   ,  1 078   ,  577   ,  490   ,  1 067   ,  586   ,  497   ,  1 083   ,  623   ,  532   ,  1 155   ,  644   ,  551   ,  1 195   ,  664   ,  572   ,  1 236   ,  685   ,  590   ,  1 275   ,  700   ,  601   ,  1 301   ,  707   ,  606   ,  1 313   ,  720   ,  614   ,  1 334   ,  737   ,  624   ,  1 361   
,Total,  94 150   ,  95 604   ,  189 754   ,  97 469   ,  98 878   ,  196 347   ,  100 837   ,  102 171   ,  203 008   ,  104 229   ,  105 503   ,  209 732   ,  107 645   ,  108 864   ,  216 509   ,  111 116   ,  112 264   ,  223 380   ,  114 507   ,  115 572   ,  230 079   ,  117 906   ,  118 903   ,  236 809   ,  124 041   ,  125 058   ,  249 099   ,  127 612   ,  128 591   ,  256 203   ,  131 423   ,  132 326   ,  263 749   ,  135 147   ,  135 943   ,  271 090   ,  138 928   ,  139 618   ,  278 546   ,  142 784   ,  143 386   ,  286 170   ,  146 721   ,  147 203   ,  293 924   ,  150 715   ,  151 113   ,  301 828   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBNANGOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,0,  9 395   ,  9 054   ,  18 449   ,  9 498   ,  9 153   ,  18 651   ,  9 628   ,  9 287   ,  18 915   ,  9 746   ,  9 408   ,  19 154   ,  9 852   ,  9 517   ,  19 369   ,  9 955   ,  9 623   ,  19 578   ,  10 049   ,  9 719   ,  19 768   ,  10 144   ,  9 816   ,  19 960   ,  10 451   ,  10 122   ,  20 573   ,  10 543   ,  10 213   ,  20 756   ,  10 646   ,  10 317   ,  20 963   ,  10 854   ,  10 519   ,  21 373   ,  11 068   ,  10 732   ,  21 800   ,  11 289   ,  10 945   ,  22 234   ,  11 510   ,  11 156   ,  22 666   ,  11 722   ,  11 360   ,  23 082   
,1,  9 210   ,  8 929   ,  18 139   ,  9 228   ,  8 928   ,  18 156   ,  9 335   ,  9 032   ,  18 367   ,  9 470   ,  9 168   ,  18 638   ,  9 591   ,  9 291   ,  18 882   ,  9 701   ,  9 402   ,  19 103   ,  9 800   ,  9 502   ,  19 302   ,  9 900   ,  9 598   ,  19 498   ,  10 213   ,  9 912   ,  20 125   ,  10 318   ,  10 013   ,  20 331   ,  10 434   ,  10 126   ,  20 560   ,  10 530   ,  10 221   ,  20 751   ,  10 741   ,  10 428   ,  21 169   ,  10 960   ,  10 641   ,  21 601   ,  11 186   ,  10 857   ,  22 043   ,  11 407   ,  11 072   ,  22 479   
,2,  8 787   ,  8 647   ,  17 434   ,  9 008   ,  8 828   ,  17 836   ,  9 028   ,  8 830   ,  17 858   ,  9 136   ,  8 934   ,  18 070   ,  9 272   ,  9 070   ,  18 342   ,  9 392   ,  9 192   ,  18 584   ,  9 494   ,  9 296   ,  18 790   ,  9 594   ,  9 396   ,  18 990   ,  9 905   ,  9 705   ,  19 610   ,  10 015   ,  9 814   ,  19 829   ,  10 138   ,  9 934   ,  20 072   ,  10 240   ,  10 036   ,  20 276   ,  10 338   ,  10 135   ,  20 473   ,  10 550   ,  10 339   ,  20 889   ,  10 769   ,  10 556   ,  21 325   ,  10 992   ,  10 773   ,  21 765   
,3,  8 393   ,  8 308   ,  16 701   ,  8 667   ,  8 533   ,  17 200   ,  8 887   ,  8 712   ,  17 599   ,  8 908   ,  8 716   ,  17 624   ,  9 014   ,  8 818   ,  17 832   ,  9 147   ,  8 952   ,  18 099   ,  9 260   ,  9 066   ,  18 326   ,  9 363   ,  9 167   ,  18 530   ,  9 669   ,  9 474   ,  19 143   ,  9 780   ,  9 584   ,  19 364   ,  9 906   ,  9 707   ,  19 613   ,  10 016   ,  9 815   ,  19 831   ,  10 121   ,  9 918   ,  20 039   ,  10 221   ,  10 015   ,  20 236   ,  10 430   ,  10 223   ,  20 653   ,  10 648   ,  10 435   ,  21 083   
