SOUROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
,39,  3 860   ,  4 278   ,  8 138   ,  3 913   ,  4 373   ,  8 286   ,  3 868   ,  4 351   ,  8 219   ,  3 887   ,  4 390   ,  8 277   ,  4 004   ,  4 556   ,  8 560   ,  4 055   ,  4 664   ,  8 719   ,  4 229   ,  4 996   ,  9 225   ,  4 504   ,  5 494   ,  9 998   ,  4 603   ,  5 780   ,  10 383   ,  4 624   ,  5 974   ,  10 598   ,  4 669   ,  6 165   ,  10 834   ,  4 591   ,  6 158   ,  10 749   ,  4 424   ,  5 998   ,  10 422   ,  4 413   ,  6 007   ,  10 420   ,  4 455   ,  6 091   ,  10 546   ,  4 519   ,  6 208   ,  10 727   
,40,  3 654   ,  4 041   ,  7 695   ,  3 776   ,  4 225   ,  8 001   ,  3 829   ,  4 321   ,  8 150   ,  3 785   ,  4 302   ,  8 087   ,  3 805   ,  4 341   ,  8 146   ,  3 921   ,  4 507   ,  8 428   ,  4 013   ,  4 660   ,  8 673   ,  4 186   ,  4 992   ,  9 178   ,  4 427   ,  5 454   ,  9 881   ,  4 518   ,  5 727   ,  10 245   ,  4 537   ,  5 912   ,  10 449   ,  4 581   ,  6 101   ,  10 682   ,  4 504   ,  6 095   ,  10 599   ,  4 342   ,  5 937   ,  10 279   ,  4 332   ,  5 947   ,  10 279   ,  4 372   ,  6 031   ,  10 403   
,41,  3 543   ,  3 876   ,  7 419   ,  3 631   ,  4 029   ,  7 660   ,  3 753   ,  4 213   ,  7 966   ,  3 807   ,  4 313   ,  8 120   ,  3 766   ,  4 295   ,  8 061   ,  3 789   ,  4 337   ,  8 126   ,  3 945   ,  4 546   ,  8 491   ,  4 038   ,  4 701   ,  8 739   ,  4 181   ,  5 002   ,  9 183   ,  4 416   ,  5 454   ,  9 870   ,  4 503   ,  5 722   ,  10 225   ,  4 523   ,  5 907   ,  10 430   ,  4 567   ,  6 096   ,  10 663   ,  4 491   ,  6 090   ,  10 581   ,  4 329   ,  5 933   ,  10 262   ,  4 321   ,  5 943   ,  10 264   
,42,  3 321   ,  3 634   ,  6 955   ,  3 472   ,  3 862   ,  7 334   ,  3 558   ,  4 015   ,  7 573   ,  3 681   ,  4 201   ,  7 882   ,  3 735   ,  4 301   ,  8 036   ,  3 697   ,  4 284   ,  7 981   ,  3 757   ,  4 370   ,  8 127   ,  3 913   ,  4 581   ,  8 494   ,  3 977   ,  4 706   ,  8 683   ,  4 113   ,  5 000   ,  9 113   ,  4 341   ,  5 445   ,  9 786   ,  4 428   ,  5 711   ,  10 139   ,  4 446   ,  5 898   ,  10 344   ,  4 491   ,  6 086   ,  10 577   ,  4 417   ,  6 081   ,  10 498   ,  4 258   ,  5 924   ,  10 182   
,43,  3 105   ,  3 310   ,  6 415   ,  3 373   ,  3 686   ,  7 059   ,  3 527   ,  3 919   ,  7 446   ,  3 617   ,  4 075   ,  7 692   ,  3 745   ,  4 267   ,  8 012   ,  3 802   ,  4 370   ,  8 172   ,  3 801   ,  4 397   ,  8 198   ,  3 863   ,  4 483   ,  8 346   ,  3 999   ,  4 674   ,  8 673   ,  4 057   ,  4 794   ,  8 851   ,  4 192   ,  5 085   ,  9 277   ,  4 426   ,  5 538   ,  9 964   ,  4 515   ,  5 809   ,  10 324   ,  4 535   ,  5 998   ,  10 533   ,  4 582   ,  6 190   ,  10 772   ,  4 507   ,  6 186   ,  10 693   
,44,  2 891   ,  3 030   ,  5 921   ,  3 076   ,  3 283   ,  6 359   ,  3 344   ,  3 657   ,  7 001   ,  3 498   ,  3 889   ,  7 387   ,  3 591   ,  4 047   ,  7 638   ,  3 719   ,  4 238   ,  7 957   ,  3 815   ,  4 384   ,  8 199   ,  3 814   ,  4 411   ,  8 225   ,  3 852   ,  4 474   ,  8 326   ,  3 978   ,  4 651   ,  8 629   ,  4 033   ,  4 762   ,  8 795   ,  4 169   ,  5 053   ,  9 222   ,  4 402   ,  5 502   ,  9 904   ,  4 493   ,  5 772   ,  10 265   ,  4 513   ,  5 961   ,  10 474   ,  4 560   ,  6 153   ,  10 713   
,45,  2 787   ,  2 919   ,  5 706   ,  2 880   ,  3 027   ,  5 907   ,  3 066   ,  3 281   ,  6 347   ,  3 336   ,  3 657   ,  6 993   ,  3 493   ,  3 892   ,  7 385   ,  3 586   ,  4 052   ,  7 638   ,  3 753   ,  4 285   ,  8 038   ,  3 850   ,  4 432   ,  8 282   ,  3 823   ,  4 436   ,  8 259   ,  3 854   ,  4 484   ,  8 338   ,  3 976   ,  4 656   ,  8 632   ,  4 032   ,  4 768   ,  8 800   ,  4 168   ,  5 058   ,  9 226   ,  4 404   ,  5 510   ,  9 914   ,  4 494   ,  5 782   ,  10 276   ,  4 517   ,  5 971   ,  10 488   
,46,  2 626   ,  2 747   ,  5 373   ,  2 742   ,  2 872   ,  5 614   ,  2 834   ,  2 979   ,  5 813   ,  3 019   ,  3 230   ,  6 249   ,  3 288   ,  3 603   ,  6 891   ,  3 445   ,  3 835   ,  7 280   ,  3 573   ,  4 031   ,  7 604   ,  3 740   ,  4 265   ,  8 005   ,  3 813   ,  4 386   ,  8 199   ,  3 778   ,  4 376   ,  8 154   ,  3 803   ,  4 418   ,  8 221   ,  3 926   ,  4 588   ,  8 514   ,  3 981   ,  4 699   ,  8 680   ,  4 117   ,  4 986   ,  9 103   ,  4 351   ,  5 431   ,  9 782   ,  4 442   ,  5 700   ,  10 142   
,47,  2 534   ,  2 672   ,  5 206   ,  2 573   ,  2 706   ,  5 279   ,  2 689   ,  2 829   ,  5 518   ,  2 780   ,  2 936   ,  5 716   ,  2 965   ,  3 186   ,  6 151   ,  3 230   ,  3 554   ,  6 784   ,  3 419   ,  3 822   ,  7 241   ,  3 548   ,  4 017   ,  7 565   ,  3 689   ,  4 225   ,  7 914   ,  3 752   ,  4 334   ,  8 086   ,  3 715   ,  4 318   ,  8 033   ,  3 740   ,  4 361   ,  8 101   ,  3 862   ,  4 527   ,  8 389   ,  3 917   ,  4 637   ,  8 554   ,  4 051   ,  4 921   ,  8 972   ,  4 283   ,  5 361   ,  9 644   
,48,  2 476   ,  2 647   ,  5 123   ,  2 478   ,  2 602   ,  5 080   ,  2 519   ,  2 638   ,  5 157   ,  2 634   ,  2 759   ,  5 393   ,  2 726   ,  2 865   ,  5 591   ,  2 909   ,  3 110   ,  6 019   ,  3 202   ,  3 504   ,  6 706   ,  3 390   ,  3 767   ,  7 157   ,  3 491   ,  3 935   ,  7 426   ,  3 623   ,  4 128   ,  7 751   ,  3 683   ,  4 229   ,  7 912   ,  3 646   ,  4 214   ,  7 860   ,  3 673   ,  4 255   ,  7 928   ,  3 792   ,  4 420   ,  8 212   ,  3 848   ,  4 527   ,  8 375   ,  3 981   ,  4 805   ,  8 786   
,49,  2 386   ,  2 614   ,  5 000   ,  2 425   ,  2 618   ,  5 043   ,  2 429   ,  2 576   ,  5 005   ,  2 471   ,  2 609   ,  5 080   ,  2 584   ,  2 732   ,  5 316   ,  2 676   ,  2 837   ,  5 513   ,  2 885   ,  3 111   ,  5 996   ,  3 178   ,  3 506   ,  6 684   ,  3 337   ,  3 746   ,  7 083   ,  3 434   ,  3 905   ,  7 339   ,  3 561   ,  4 091   ,  7 652   ,  3 620   ,  4 191   ,  7 811   ,  3 585   ,  4 177   ,  7 762   ,  3 610   ,  4 217   ,  7 827   ,  3 730   ,  4 381   ,  8 111   ,  3 785   ,  4 488   ,  8 273   
,50,  2 311   ,  2 543   ,  4 854   ,  2 349   ,  2 597   ,  4 946   ,  2 388   ,  2 602   ,  4 990   ,  2 394   ,  2 560   ,  4 954   ,  2 436   ,  2 595   ,  5 031   ,  2 550   ,  2 718   ,  5 268   ,  2 666   ,  2 851   ,  5 517   ,  2 876   ,  3 124   ,  6 000   ,  3 142   ,  3 502   ,  6 644   ,  3 300   ,  3 732   ,  7 032   ,  3 391   ,  3 887   ,  7 278   ,  3 518   ,  4 072   ,  7 590   ,  3 577   ,  4 172   ,  7 749   ,  3 542   ,  4 156   ,  7 698   ,  3 568   ,  4 199   ,  7 767   ,  3 688   ,  4 361   ,  8 049   
,51,  2 264   ,  2 487   ,  4 751   ,  2 276   ,  2 520   ,  4 796   ,  2 314   ,  2 573   ,  4 887   ,  2 354   ,  2 581   ,  4 935   ,  2 360   ,  2 540   ,  4 900   ,  2 403   ,  2 575   ,  4 978   ,  2 541   ,  2 724   ,  5 265   ,  2 658   ,  2 857   ,  5 515   ,  2 844   ,  3 114   ,  5 958   ,  3 107   ,  3 482   ,  6 589   ,  3 259   ,  3 706   ,  6 965   ,  3 350   ,  3 860   ,  7 210   ,  3 476   ,  4 043   ,  7 519   ,  3 535   ,  4 143   ,  7 678   ,  3 501   ,  4 129   ,  7 630   ,  3 528   ,  4 171   ,  7 699   
,52,  2 196   ,  2 399   ,  4 595   ,  2 234   ,  2 463   ,  4 697   ,  2 247   ,  2 496   ,  4 743   ,  2 285   ,  2 551   ,  4 836   ,  2 325   ,  2 559   ,  4 884   ,  2 332   ,  2 520   ,  4 852   ,  2 399   ,  2 581   ,  4 980   ,  2 538   ,  2 729   ,  5 267   ,  2 632   ,  2 847   ,  5 479   ,  2 816   ,  3 095   ,  5 911   ,  3 075   ,  3 455   ,  6 530   ,  3 226   ,  3 679   ,  6 905   ,  3 316   ,  3 830   ,  7 146   ,  3 441   ,  4 013   ,  7 454   ,  3 500   ,  4 112   ,  7 612   ,  3 470   ,  4 098   ,  7 568   
,53,  2 076   ,  2 200   ,  4 276   ,  2 261   ,  2 450   ,  4 711   ,  2 302   ,  2 517   ,  4 819   ,  2 315   ,  2 551   ,  4 866   ,  2 356   ,  2 608   ,  4 964   ,  2 400   ,  2 617   ,  5 017   ,  2 431   ,  2 601   ,  5 032   ,  2 501   ,  2 665   ,  5 166   ,  2 625   ,  2 806   ,  5 431   ,  2 724   ,  2 919   ,  5 643   ,  2 912   ,  3 170   ,  6 082   ,  3 179   ,  3 538   ,  6 717   ,  3 337   ,  3 767   ,  7 104   ,  3 432   ,  3 922   ,  7 354   ,  3 561   ,  4 109   ,  7 670   ,  3 624   ,  4 211   ,  7 835   
,54,  1 894   ,  1 976   ,  3 870   ,  2 017   ,  2 157   ,  4 174   ,  2 201   ,  2 405   ,  4 606   ,  2 240   ,  2 471   ,  4 711   ,  2 255   ,  2 506   ,  4 761   ,  2 295   ,  2 563   ,  4 858   ,  2 361   ,  2 596   ,  4 957   ,  2 393   ,  2 581   ,  4 974   ,  2 443   ,  2 632   ,  5 075   ,  2 562   ,  2 761   ,  5 323   ,  2 656   ,  2 868   ,  5 524   ,  2 839   ,  3 115   ,  5 954   ,  3 101   ,  3 477   ,  6 578   ,  3 256   ,  3 702   ,  6 958   ,  3 350   ,  3 855   ,  7 205   ,  3 478   ,  4 039   ,  7 517   
,55,  1 848   ,  1 925   ,  3 773   ,  1 858   ,  1 944   ,  3 802   ,  1 981   ,  2 124   ,  4 105   ,  2 161   ,  2 368   ,  4 529   ,  2 201   ,  2 433   ,  4 634   ,  2 216   ,  2 469   ,  4 685   ,  2 279   ,  2 550   ,  4 829   ,  2 346   ,  2 584   ,  4 930   ,  2 358   ,  2 558   ,  4 916   ,  2 405   ,  2 598   ,  5 003   ,  2 521   ,  2 721   ,  5 242   ,  2 614   ,  2 826   ,  5 440   ,  2 794   ,  3 069   ,  5 863   ,  3 053   ,  3 426   ,  6 479   ,  3 207   ,  3 649   ,  6 856   ,  3 299   ,  3 800   ,  7 099   
,56,  1 754   ,  1 824   ,  3 578   ,  1 813   ,  1 883   ,  3 696   ,  1 823   ,  1 903   ,  3 726   ,  1 945   ,  2 080   ,  4 025   ,  2 124   ,  2 319   ,  4 443   ,  2 165   ,  2 385   ,  4 550   ,  2 203   ,  2 444   ,  4 647   ,  2 265   ,  2 524   ,  4 789   ,  2 313   ,  2 547   ,  4 860   ,  2 325   ,  2 510   ,  4 835   ,  2 368   ,  2 546   ,  4 914   ,  2 484   ,  2 666   ,  5 150   ,  2 575   ,  2 770   ,  5 345   ,  2 754   ,  3 008   ,  5 762   ,  3 010   ,  3 359   ,  6 369   ,  3 162   ,  3 578   ,  6 740   
,57,  1 685   ,  1 753   ,  3 438   ,  1 705   ,  1 763   ,  3 468   ,  1 763   ,  1 821   ,  3 584   ,  1 774   ,  1 841   ,  3 615   ,  1 894   ,  2 012   ,  3 906   ,  2 070   ,  2 245   ,  4 315   ,  2 130   ,  2 332   ,  4 462   ,  2 167   ,  2 390   ,  4 557   ,  2 212   ,  2 458   ,  4 670   ,  2 257   ,  2 470   ,  4 727   ,  2 266   ,  2 432   ,  4 698   ,  2 310   ,  2 466   ,  4 776   ,  2 422   ,  2 583   ,  5 005   ,  2 511   ,  2 685   ,  5 196   ,  2 687   ,  2 916   ,  5 603   ,  2 938   ,  3 256   ,  6 194   
,58,  1 662   ,  1 806   ,  3 468   ,  1 590   ,  1 685   ,  3 275   ,  1 610   ,  1 695   ,  3 305   ,  1 667   ,  1 751   ,  3 418   ,  1 677   ,  1 772   ,  3 449   ,  1 792   ,  1 938   ,  3 730   ,  1 978   ,  2 184   ,  4 162   ,  2 037   ,  2 268   ,  4 305   ,  2 054   ,  2 313   ,  4 367   ,  2 096   ,  2 370   ,  4 466   ,  2 137   ,  2 378   ,  4 515   ,  2 146   ,  2 342   ,  4 488   ,  2 187   ,  2 376   ,  4 563   ,  2 293   ,  2 489   ,  4 782   ,  2 380   ,  2 587   ,  4 967   ,  2 547   ,  2 811   ,  5 358   
,59,  1 642   ,  1 824   ,  3 466   ,  1 626   ,  1 776   ,  3 402   ,  1 556   ,  1 657   ,  3 213   ,  1 577   ,  1 667   ,  3 244   ,  1 633   ,  1 723   ,  3 356   ,  1 645   ,  1 744   ,  3 389   ,  1 774   ,  1 926   ,  3 700   ,  1 960   ,  2 171   ,  4 131   ,  2 000   ,  2 246   ,  4 246   ,  2 019   ,  2 282   ,  4 301   ,  2 057   ,  2 335   ,  4 392   ,  2 097   ,  2 343   ,  4 440   ,  2 106   ,  2 307   ,  4 413   ,  2 147   ,  2 342   ,  4 489   ,  2 253   ,  2 454   ,  4 707   ,  2 338   ,  2 550   ,  4 888   
,60,  1 530   ,  1 711   ,  3 241   ,  1 590   ,  1 790   ,  3 380   ,  1 575   ,  1 742   ,  3 317   ,  1 509   ,  1 626   ,  3 135   ,  1 529   ,  1 638   ,  3 167   ,  1 585   ,  1 694   ,  3 279   ,  1 612   ,  1 731   ,  3 343   ,  1 740   ,  1 913   ,  3 653   ,  1 908   ,  2 146   ,  4 054   ,  1 946   ,  2 211   ,  4 157   ,  1 962   ,  2 247   ,  4 209   ,  1 999   ,  2 297   ,  4 296   ,  2 039   ,  2 306   ,  4 345   ,  2 048   ,  2 272   ,  4 320   ,  2 088   ,  2 305   ,  4 393   ,  2 192   ,  2 415   ,  4 607   
,61,  1 462   ,  1 662   ,  3 124   ,  1 462   ,  1 685   ,  3 147   ,  1 521   ,  1 763   ,  3 284   ,  1 508   ,  1 717   ,  3 225   ,  1 445   ,  1 604   ,  3 049   ,  1 465   ,  1 616   ,  3 081   ,  1 533   ,  1 687   ,  3 220   ,  1 561   ,  1 724   ,  3 285   ,  1 671   ,  1 899   ,  3 570   ,  1 830   ,  2 122   ,  3 952   ,  1 867   ,  2 183   ,  4 050   ,  1 881   ,  2 216   ,  4 097   ,  1 918   ,  2 267   ,  4 185   ,  1 958   ,  2 277   ,  4 235   ,  1 965   ,  2 243   ,  4 208   ,  2 005   ,  2 277   ,  4 282   
,62,  1 394   ,  1 573   ,  2 967   ,  1 428   ,  1 645   ,  3 073   ,  1 428   ,  1 667   ,  3 095   ,  1 486   ,  1 747   ,  3 233   ,  1 474   ,  1 702   ,  3 176   ,  1 413   ,  1 590   ,  3 003   ,  1 447   ,  1 617   ,  3 064   ,  1 515   ,  1 689   ,  3 204   ,  1 529   ,  1 720   ,  3 249   ,  1 637   ,  1 886   ,  3 523   ,  1 793   ,  2 104   ,  3 897   ,  1 828   ,  2 166   ,  3 994   ,  1 843   ,  2 199   ,  4 042   ,  1 879   ,  2 250   ,  4 129   ,  1 918   ,  2 260   ,  4 178   ,  1 928   ,  2 227   ,  4 155   
,63,  1 268   ,  1 355   ,  2 623   ,  1 406   ,  1 572   ,  2 978   ,  1 440   ,  1 647   ,  3 087   ,  1 442   ,  1 670   ,  3 112   ,  1 501   ,  1 749   ,  3 250   ,  1 489   ,  1 706   ,  3 195   ,  1 442   ,  1 609   ,  3 051   ,  1 478   ,  1 636   ,  3 114   ,  1 535   ,  1 704   ,  3 239   ,  1 549   ,  1 728   ,  3 277   ,  1 657   ,  1 892   ,  3 549   ,  1 816   ,  2 112   ,  3 928   ,  1 852   ,  2 173   ,  4 025   ,  1 868   ,  2 208   ,  4 076   ,  1 906   ,  2 260   ,  4 166   ,  1 945   ,  2 270   ,  4 215   
,64,  1 132   ,  1 152   ,  2 284   ,  1 222   ,  1 303   ,  2 525   ,  1 356   ,  1 513   ,  2 869   ,  1 389   ,  1 585   ,  2 974   ,  1 391   ,  1 609   ,  3 000   ,  1 450   ,  1 686   ,  3 136   ,  1 453   ,  1 660   ,  3 113   ,  1 407   ,  1 566   ,  2 973   ,  1 431   ,  1 589   ,  3 020   ,  1 485   ,  1 647   ,  3 132   ,  1 498   ,  1 668   ,  3 166   ,  1 603   ,  1 826   ,  3 429   ,  1 756   ,  2 037   ,  3 793   ,  1 793   ,  2 098   ,  3 891   ,  1 809   ,  2 130   ,  3 939   ,  1 845   ,  2 182   ,  4 027   
,65,  1 082   ,  1 082   ,  2 164   ,  1 092   ,  1 111   ,  2 203   ,  1 179   ,  1 258   ,  2 437   ,  1 309   ,  1 462   ,  2 771   ,  1 341   ,  1 532   ,  2 873   ,  1 345   ,  1 556   ,  2 901   ,  1 415   ,  1 646   ,  3 061   ,  1 418   ,  1 621   ,  3 039   ,  1 364   ,  1 526   ,  2 890   ,  1 385   ,  1 540   ,  2 925   ,  1 437   ,  1 593   ,  3 030   ,  1 449   ,  1 613   ,  3 062   ,  1 552   ,  1 767   ,  3 319   ,  1 701   ,  1 973   ,  3 674   ,  1 736   ,  2 030   ,  3 766   ,  1 751   ,  2 063   ,  3 814   
,66,  1 022   ,  991   ,  2 013   ,  1 065   ,  1 041   ,  2 106   ,  1 072   ,  1 069   ,  2 141   ,  1 159   ,  1 213   ,  2 372   ,  1 288   ,  1 409   ,  2 697   ,  1 321   ,  1 478   ,  2 799   ,  1 338   ,  1 515   ,  2 853   ,  1 408   ,  1 604   ,  3 012   ,  1 400   ,  1 573   ,  2 973   ,  1 345   ,  1 473   ,  2 818   ,  1 365   ,  1 485   ,  2 850   ,  1 418   ,  1 537   ,  2 955   ,  1 430   ,  1 557   ,  2 987   ,  1 531   ,  1 705   ,  3 236   ,  1 678   ,  1 904   ,  3 582   ,  1 714   ,  1 962   ,  3 676   
,67,  939   ,  930   ,  1 869   ,  957   ,  945   ,  1 902   ,  996   ,  995   ,  1 991   ,  1 005   ,  1 021   ,  2 026   ,  1 087   ,  1 158   ,  2 245   ,  1 208   ,  1 348   ,  2 556   ,  1 253   ,  1 427   ,  2 680   ,  1 269   ,  1 464   ,  2 733   ,  1 325   ,  1 544   ,  2 869   ,  1 317   ,  1 509   ,  2 826   ,  1 265   ,  1 411   ,  2 676   ,  1 284   ,  1 423   ,  2 707   ,  1 333   ,  1 473   ,  2 806   ,  1 344   ,  1 493   ,  2 837   ,  1 440   ,  1 635   ,  3 075   ,  1 580   ,  1 826   ,  3 406   
,68,  918   ,  949   ,  1 867   ,  871   ,  870   ,  1 741   ,  888   ,  886   ,  1 774   ,  925   ,  932   ,  1 857   ,  935   ,  959   ,  1 894   ,  1 010   ,  1 087   ,  2 097   ,  1 135   ,  1 277   ,  2 412   ,  1 177   ,  1 354   ,  2 531   ,  1 182   ,  1 383   ,  2 565   ,  1 235   ,  1 453   ,  2 688   ,  1 227   ,  1 418   ,  2 645   ,  1 177   ,  1 326   ,  2 503   ,  1 195   ,  1 337   ,  2 532   ,  1 241   ,  1 385   ,  2 626   ,  1 253   ,  1 404   ,  2 657   ,  1 343   ,  1 538   ,  2 881   
,69,  886   ,  970   ,  1 856   ,  860   ,  915   ,  1 775   ,  817   ,  839   ,  1 656   ,  834   ,  855   ,  1 689   ,  869   ,  899   ,  1 768   ,  878   ,  926   ,  1 804   ,  960   ,  1 061   ,  2 021   ,  1 079   ,  1 247   ,  2 326   ,  1 110   ,  1 318   ,  2 428   ,  1 116   ,  1 341   ,  2 457   ,  1 163   ,  1 406   ,  2 569   ,  1 155   ,  1 372   ,  2 527   ,  1 110   ,  1 284   ,  2 394   ,  1 128   ,  1 295   ,  2 423   ,  1 171   ,  1 342   ,  2 513   ,  1 183   ,  1 361   ,  2 544   
,70,  841   ,  912   ,  1 753   ,  845   ,  917   ,  1 762   ,  821   ,  865   ,  1 686   ,  781   ,  793   ,  1 574   ,  797   ,  809   ,  1 606   ,  831   ,  853   ,  1 684   ,  849   ,  886   ,  1 735   ,  929   ,  1 014   ,  1 943   ,  1 036   ,  1 191   ,  2 227   ,  1 066   ,  1 251   ,  2 317   ,  1 069   ,  1 272   ,  2 341   ,  1 116   ,  1 334   ,  2 450   ,  1 110   ,  1 303   ,  2 413   ,  1 066   ,  1 218   ,  2 284   ,  1 082   ,  1 229   ,  2 311   ,  1 126   ,  1 275   ,  2 401   
,71,  795   ,  867   ,  1 662   ,  790   ,  866   ,  1 656   ,  796   ,  870   ,  1 666   ,  773   ,  822   ,  1 595   ,  737   ,  754   ,  1 491   ,  752   ,  770   ,  1 522   ,  792   ,  819   ,  1 611   ,  810   ,  852   ,  1 662   ,  879   ,  973   ,  1 852   ,  980   ,  1 135   ,  2 115   ,  1 008   ,  1 193   ,  2 201   ,  1 011   ,  1 212   ,  2 223   ,  1 056   ,  1 272   ,  2 328   ,  1 050   ,  1 243   ,  2 293   ,  1 009   ,  1 163   ,  2 172   ,  1 026   ,  1 174   ,  2 200   
,72,  745   ,  810   ,  1 555   ,  754   ,  824   ,  1 578   ,  750   ,  824   ,  1 574   ,  755   ,  830   ,  1 585   ,  734   ,  783   ,  1 517   ,  699   ,  719   ,  1 418   ,  722   ,  742   ,  1 464   ,  761   ,  790   ,  1 551   ,  772   ,  818   ,  1 590   ,  838   ,  931   ,  1 769   ,  934   ,  1 085   ,  2 019   ,  960   ,  1 139   ,  2 099   ,  964   ,  1 158   ,  2 122   ,  1 007   ,  1 216   ,  2 223   ,  1 002   ,  1 189   ,  2 191   ,  963   ,  1 113   ,  2 076   
,73,  655   ,  669   ,  1 324   ,  728   ,  783   ,  1 511   ,  736   ,  797   ,  1 533   ,  733   ,  798   ,  1 531   ,  739   ,  804   ,  1 543   ,  719   ,  759   ,  1 478   ,  691   ,  705   ,  1 396   ,  714   ,  726   ,  1 440   ,  748   ,  772   ,  1 520   ,  758   ,  797   ,  1 555   ,  823   ,  904   ,  1 727   ,  917   ,  1 054   ,  1 971   ,  943   ,  1 107   ,  2 050   ,  948   ,  1 126   ,  2 074   ,  990   ,  1 183   ,  2 173   ,  986   ,  1 157   ,  2 143   
,74,  558   ,  534   ,  1 092   ,  616   ,  626   ,  1 242   ,  685   ,  732   ,  1 417   ,  693   ,  747   ,  1 440   ,  691   ,  749   ,  1 440   ,  697   ,  753   ,  1 450   ,  686   ,  720   ,  1 406   ,  659   ,  668   ,  1 327   ,  676   ,  687   ,  1 363   ,  708   ,  726   ,  1 434   ,  716   ,  748   ,  1 464   ,  777   ,  850   ,  1 627   ,  867   ,  991   ,  1 858   ,  892   ,  1 041   ,  1 933   ,  898   ,  1 060   ,  1 958   ,  939   ,  1 113   ,  2 052   
,75,  503   ,  503   ,  1 006   ,  514   ,  510   ,  1 024   ,  568   ,  597   ,  1 165   ,  633   ,  700   ,  1 333   ,  641   ,  714   ,  1 355   ,  639   ,  715   ,  1 354   ,  652   ,  728   ,  1 380   ,  641   ,  695   ,  1 336   ,  612   ,  644   ,  1 256   ,  627   ,  659   ,  1 286   ,  655   ,  695   ,  1 350   ,  665   ,  716   ,  1 381   ,  721   ,  815   ,  1 536   ,  806   ,  950   ,  1 756   ,  829   ,  999   ,  1 828   ,  833   ,  1 018   ,  1 851   
,76,  442   ,  464   ,  906   ,  452   ,  472   ,  924   ,  464   ,  479   ,  943   ,  513   ,  561   ,  1 074   ,  571   ,  659   ,  1 230   ,  579   ,  673   ,  1 252   ,  584   ,  682   ,  1 266   ,  595   ,  693   ,  1 288   ,  581   ,  660   ,  1 241   ,  554   ,  608   ,  1 162   ,  569   ,  622   ,  1 191   ,  595   ,  656   ,  1 251   ,  603   ,  677   ,  1 280   ,  654   ,  771   ,  1 425   ,  732   ,  899   ,  1 631   ,  754   ,  946   ,  1 700   
,77,  402   ,  432   ,  834   ,  400   ,  425   ,  825   ,  411   ,  433   ,  844   ,  421   ,  440   ,  861   ,  467   ,  517   ,  984   ,  520   ,  606   ,  1 126   ,  533   ,  625   ,  1 158   ,  537   ,  633   ,  1 170   ,  544   ,  644   ,  1 188   ,  532   ,  611   ,  1 143   ,  507   ,  561   ,  1 068   ,  519   ,  574   ,  1 093   ,  543   ,  607   ,  1 150   ,  550   ,  626   ,  1 176   ,  599   ,  713   ,  1 312   ,  670   ,  832   ,  1 502   
,78,  375   ,  412   ,  787   ,  360   ,  377   ,  737   ,  358   ,  372   ,  730   ,  368   ,  379   ,  747   ,  378   ,  386   ,  764   ,  420   ,  452   ,  872   ,  473   ,  536   ,  1 009   ,  485   ,  555   ,  1 040   ,  485   ,  559   ,  1 044   ,  491   ,  566   ,  1 057   ,  479   ,  536   ,  1 015   ,  457   ,  493   ,  950   ,  469   ,  505   ,  974   ,  491   ,  534   ,  1 025   ,  498   ,  551   ,  1 049   ,  542   ,  628   ,  1 170   
,79,  350   ,  406   ,  756   ,  340   ,  375   ,  715   ,  326   ,  343   ,  669   ,  325   ,  339   ,  664   ,  334   ,  345   ,  679   ,  343   ,  352   ,  695   ,  385   ,  417   ,  802   ,  435   ,  495   ,  930   ,  443   ,  511   ,  954   ,  443   ,  514   ,  957   ,  447   ,  519   ,  966   ,  437   ,  492   ,  929   ,  418   ,  452   ,  870   ,  427   ,  464   ,  891   ,  449   ,  490   ,  939   ,  456   ,  507   ,  963   
,80+,  2 204   ,  2 701   ,  4 905   ,  2 125   ,  2 615   ,  4 740   ,  2 057   ,  2 515   ,  4 572   ,  1 986   ,  2 407   ,  4 393   ,  1 932   ,  2 314   ,  4 246   ,  1 894   ,  2 245   ,  4 139   ,  1 888   ,  2 211   ,  4 099   ,  1 925   ,  2 241   ,  4 166   ,  1 977   ,  2 327   ,  4 304   ,  2 031   ,  2 396   ,  4 427   ,  2 074   ,  2 456   ,  4 530   ,  2 115   ,  2 518   ,  4 633   ,  2 139   ,  2 542   ,  4 681   ,  2 150   ,  2 534   ,  4 684   ,  2 167   ,  2 537   ,  4 704   ,  2 200   ,  2 562   ,  4 762   
